idx,mol_id,smiles,scaffold,split
4470,TOX4509,Nc1nc(CC(=O)O)cs1,c1cscn1,train
4471,TOX4508,Nc1nccs1,c1cscn1,train
4473,TOX2220,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,c1ccccc1,train
4474,TOX22002,Nc1ccc(C(=O)OCC(O)CO)cc1,c1ccccc1,train
4475,TOX28811,COc1cc(C[C@H](C)N)c(OC)cc1C,c1ccccc1,train
4476,TOX15708,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,c1ccc(C[NH2+]CCOCCOc2ccccc2)cc1,train
4477,TOX21178,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,[N+]=C1C=Cc2ccccc2C1=O,train
4478,TOX24414,Nc1cc(C(=O)O)ccc1Cl,c1ccccc1,train
4479,TOX3286,COc1ccccc1OCC(O)COC(N)=O,c1ccccc1,train
4480,TOX3281,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,N=c1[nH]ncs1,train
4481,TOX3280,CCC1(CC)C(=O)NC(=O)N(C)C1=O,O=C1CC(=O)NC(=O)N1,train
4482,TOX3283,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,train
4483,TOX24411,CN1C(C)(C)CC(O)CC1(C)C,C1CCNCC1,train
4484,TOX12309,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,c1ccccc1,train
4487,TOX128,CCC1(CC)C(=O)N=C([O-])NC1=O,O=C1CC(=O)NC=N1,train
4488,TOX129,O=C1CC(=O)NC(=O)N1,O=C1CC(=O)NC(=O)N1,train
4489,TOX122,COP(=S)(OC)SCn1nnc2ccccc2c1=O,O=c1[nH]nnc2ccccc12,train
4490,TOX123,c1ccc(N=Nc2ccccc2)cc1,c1ccc(N=Nc2ccccc2)cc1,train
4491,TOX120,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,O=C(OC1CN(C(c2ccccc2)c2ccccc2)C1)C1=CNC=CC1c1ccccc1,train
4493,TOX127,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
4494,TOX21188,C/C(=C\c1ccccc1)[N+](=O)[O-],c1ccccc1,train
4496,TOX21185,N#CCc1ccc(Cl)cc1Cl,c1ccccc1,train
4497,TOX21184,C=C1CC[C@H]2C[C@@H]1C2(C)C,C=C1CCC2CC1C2,train
4498,TOX24353,CCOC(=O)Cc1ccccc1,c1ccccc1,train
4499,TOX21547,Cc1cc(O)c(C(C)C)cc1Cl,c1ccccc1,train
4500,TOX21545,O=c1[nH]c2ccc(Cl)cc2o1,O=c1[nH]c2ccccc2o1,train
4501,TOX28671,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,O=C1CCC(c2ccc(NCCNCCCOc3ccccc3)cc2)=NN1,train
4503,TOX5873,O=C(O)COc1ccccc1,c1ccccc1,train
4504,TOX29392,c1ccc2nccnc2c1,c1ccc2nccnc2c1,train
4505,TOX29393,O=C1CCN(c2ccccc2)N1,O=C1CCN(c2ccccc2)N1,train
4506,TOX29390,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,train
4507,TOX29391,O=C1c2ccccc2Cc2ccccc21,O=C1c2ccccc2Cc2ccccc21,train
4508,TOX25699,C#CCOc1ccc2c(C)cc(=O)oc2c1,O=c1ccc2ccccc2o1,train
4509,TOX26891,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,c1ccccc1,train
4510,TOX17750,CC/C=C\CCOC(=O)c1ccccc1O,c1ccccc1,train
4511,TOX6837,CC(=O)OCC(C)C,CC(=O)OCC(C)C,train
4512,TOX6830,CC(C)(O)CCC(C)(C)O,CC(C)(O)CCC(C)(C)O,train
4513,TOX6838,CCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCC(=O)OC(C)C,train
4514,TOX16105,CC(=O)OC1CCCCC1C(C)(C)C,C1CCCCC1,train
4516,TOX3200,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,train
4517,TOX26700,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21,train
4518,TOX26701,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,O=C1CCC23CCCCCC(CCC2)C13,train
4519,TOX26702,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(CSC(=O)c3ccco3)CSC12)c1cscn1,train
4522,TOX26259,O=C1CC[C@@H](C(=O)N[C@H]2C[C@@H]2c2ccccc2)N1,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,train
4523,TOX26256,CC(=O)Nc1ccc(OC(C)=O)cc1,c1ccccc1,train
4524,TOX26709,CC1CCCCN1CCCOC(=O)c1ccccc1,O=C(OCCCN1CCCCC1)c1ccccc1,train
4526,TOX26255,C(=Cc1ccncc1)c1ccccc1,C(=Cc1ccncc1)c1ccccc1,train
4528,TOX26253,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,O=C(Nc1ccccc1)c1ccccc1,train
4529,TOX26250,CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,c1ccc(-c2ccc3ccccc3n2)cc1,train
4530,TOX26251,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,C1COCOC1,train
4533,TOX22019,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,c1ccc(Oc2ccccn2)cc1,train
4534,TOX27255,CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1,O=C([N-]S(=O)(=O)c1ccco1)Nc1ccccc1,train
4535,TOX27254,CCOc1ccc2[nH]cc(C(=O)NCc3ccccc3)c(=O)c2n1,O=C(NCc1ccccc1)c1c[nH]c2cccnc2c1=O,train
4536,TOX27257,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,train
4537,TOX27251,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,c1ccc(CNC2CCCNC2c2ccccc2)cc1,train
4540,TOX27259,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,c1ccc2c(c1)CN1CCCCCC1=N2,train
4541,TOX27258,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,O=C(Cc1cccc2occc12)NC1CCC2(CCCO2)CC1N1CCCC1,train
4542,TOX27899,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,c1c[nH+]c[nH]1,train
4543,TOX20707,CCCCCc1ccc(N)cc1,c1ccccc1,train
4544,TOX20705,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,c1ccc(-c2ccc3ccccc3n2)cc1,train
4545,TOX20702,Cc1ccc(Cl)cc1Cl,c1ccccc1,train
4546,TOX20703,CC(C)(C)c1ccc(C(=O)O)cc1,c1ccccc1,train
4547,TOX20700,CO[Si](OC)(OC)c1ccccc1,c1ccccc1,train
4548,TOX20701,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,train
4549,TOX20708,CCCCCCc1ccc(N)cc1,c1ccccc1,train
4550,TOX4081,O=C(O)C1C2CCC(O2)C1C(=O)O,C1CC2CCC1O2,train
4552,TOX4087,CCOCCO,CCOCCO,train
4553,TOX4085,O=P(O)(O)CCCl,O=P(O)(O)CCCl,train
4556,TOX10428,O=Cc1ccc(CO)o1,c1ccoc1,train
4557,TOX10423,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,train
4559,TOX1563,Oc1cc(O)c(Cl)cc1Cl,c1ccccc1,train
4561,TOX1565,CC(Cl)C(C)Cl,CC(Cl)C(C)Cl,train
4562,TOX24621,C[Si](C)(CCCN)O[Si](C)(C)CCCN,C[Si](C)(CCCN)O[Si](C)(C)CCCN,train
4563,TOX24620,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,c1ccccc1,train
4564,TOX24623,C=CC(=O)OCCCCO,C=CC(=O)OCCCCO,train
4565,TOX24622,CCOC(=O)/C=C(/C)O[AlH3](OC(C)CC)OC(C)CC,CCOC(=O)C=C(C)O[AlH3](OC(C)CC)OC(C)CC,train
4566,TOX24625,O=CN(CCO)CCO,O=CN(CCO)CCO,train
4567,TOX24624,C=CC(=O)OCCCCCCCC,C=CC(=O)OCCCCCCCC,train
4568,TOX24627,On1nnc2ccccc21,c1ccc2[nH]nnc2c1,train
4569,TOX24626,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,train
4571,TOX28709,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,c1ccc(-c2cc(CCCCCCc3ccc(OC4CCCCO4)c(-c4ccccc4)c3)ccc2OC2CCCCO2)cc1,train
4572,TOX28706,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,O=C(Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1)c1ccccc1,train
4573,TOX28707,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,c1ccc(C2(c3ccccc3)OCC(C[NH+]3CCCCC3)O2)cc1,train
4574,TOX28704,O=C(CCCCCCCCC#CI)Oc1ccccc1,c1ccccc1,train
4575,TOX28705,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,c1ccn2ccnc2c1,train
4576,TOX28702,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,train
4577,TOX28703,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1,c1ccccc1,train
4578,TOX28700,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,O=C1NCc2cncn2-c2ccccc21,train
4580,TOX27822,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,O=C(CCN1CCCCC1)c1ccccc1,train
4581,TOX27823,[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,c1ccccc1.c1ccccc1,train
4582,TOX27820,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,O=c1ccn(-c2ccccc2)c2nc(N3CCCC3)ccc12,train
4583,TOX27821,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,train
4584,TOX27826,C#CCN[C@@H]1CCc2ccccc21,c1ccc2c(c1)CCC2,train
4585,TOX27827,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,O=c1ncccn1C1CCCO1,train
4587,TOX27825,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,train
4588,TOX27828,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,O=C(OCCN1CCCCC1)C(c1ccccc1)c1ccccc1,train
4589,TOX27829,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,train
4591,TOX6232,CCCC(=O)c1cc(O)c(O)cc1O,c1ccccc1,train
4592,TOX6231,Oc1cccc2cc3cccc(O)c3c(O)c12,c1ccc2cc3ccccc3cc2c1,train
4593,TOX9910,CC=C(Cl)Cl,CC=C(Cl)Cl,train
4594,TOX6235,O=C(O)c1ccc2c(c1)C(=O)OC2=O,O=C1OC(=O)c2ccccc21,train
4596,TOX5023,C1=CC2C3C=CC(C3)C2C1,C1=CC2C3C=CC(C3)C2C1,train
4597,TOX5021,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,train
4598,TOX2035,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,C1CC2CCC1C2,train
4599,TOX27,C=CC(N)=O,C=CC(N)=O,train
4600,TOX24,C=CC(OCC)OCC,C=CC(OCC)OCC,train
4601,TOX22,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],c1ccc(Oc2ccccc2)cc1,train
4603,TOX20,CC(=O)Nc1ccc(CC(=O)O)cc1,c1ccccc1,train
4604,TOX21,CC(=O)N[C@@H](CS)C(=O)O,CC(=O)NC(CS)C(=O)O,train
4605,TOX29,C=CC#N,C=CC#N,train
4607,TOX713,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,O=S1(=O)NCNc2ccccc21,train
4608,TOX714,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
4609,TOX717,Oc1ccc(OCc2ccccc2)cc1,c1ccc(COc2ccccc2)cc1,train
4610,TOX716,Oc1ccc(O)cc1,c1ccccc1,train
4612,TOX26674,CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,train
4613,TOX5264,CCOCCOC(=O)C=Cc1ccc(OC)cc1,c1ccccc1,train
4614,TOX12113,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,c1ccc(CCCCn2cncn2)cc1,train
4615,TOX3368,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,c1ccc(Nc2ccccn2)cc1,train
4616,TOX12442,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,N=C1NCCN1Cc1cccnc1,train
4618,TOX25281,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,O=S(=O)(Nc1nccs1)c1ccccc1,train
4619,TOX24752,C=CCOC(=O)/C=C\C(=O)OCC=C,C=CCOC(=O)C=CC(=O)OCC=C,train
4621,TOX6640,CC(C)c1cccc(C(C)C)c1,c1ccccc1,train
4622,TOX6641,O=C(Cl)c1cccc(C(=O)Cl)c1,c1ccccc1,train
4623,TOX6647,O=C(O)c1ccc(O)cc1,c1ccccc1,train
4624,TOX6645,Cc1ccc(C(C)C)cc1,c1ccccc1,train
4625,TOX26675,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,train
4626,TOX2932,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,c1ccc(-c2ccccc2)cc1,train
4627,TOX24759,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,train
4628,TOX2933,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,train
4629,TOX829,COC(C(=O)O)c1ccccc1,c1ccccc1,train
4630,TOX3815,O=C(O)C(Br)Br,O=C(O)C(Br)Br,train
4631,TOX827,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,c1ccc(Cc2ccccc2)cc1,train
4632,TOX826,COc1cccc(O)c1O,c1ccccc1,train
4633,TOX825,COc1cc2c(cc1N)oc1ccccc12,c1ccc2c(c1)oc1ccccc12,train
4634,TOX822,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,c1ccc(NCc2cnc3ncncc3n2)cc1,train
4635,TOX820,Cn1cc[nH]c1=S,S=c1[nH]cc[nH]1,train
4637,TOX2549,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,c1ccccc1,train
4638,TOX17680,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,train
4640,TOX2938,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@@]21C,C(C=C1CCCC2CCCC12)=C1CCCCC1,train
4641,TOX4866,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,train
4642,TOX4861,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
4643,TOX4862,Cc1ccccc1OCC1CO1,c1ccc(OCC2CO2)cc1,train
4644,TOX4869,CC(C)(OO)c1ccccc1,c1ccccc1,train
4645,TOX3071,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2)c2ccccc2N1,train
4646,TOX3076,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,c1ccc2c(c1)Nc1ccccc1S2,train
4648,TOX83,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,train
4652,TOX7515,C1=CCC2CC=CC2C1,C1=CCC2CC=CC2C1,train
4653,TOX26069,O=C(Oc1cccc2cccnc12)c1ccccc1,O=C(Oc1cccc2cccnc12)c1ccccc1,train
4654,TOX21280,CC1(C)CC(O)CC(C)(C)N1[O],C1CCNCC1,train
4655,TOX14844,CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,c1ncnc(NC2CC2)n1,train
4656,TOX26061,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CCOC1,train
4657,TOX26060,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,c1ccccc1,train
4658,TOX26063,COC(=O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,O=C(OC1CC2CCC(C1)N2)c1ccccc1,train
4660,TOX26067,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
4661,TOX26066,Nc1ccc(C(=O)[O-])c(O)c1,c1ccccc1,train
4662,TOX27628,C1CCC(SSC2CCCCC2)CC1,C1CCC(SSC2CCCCC2)CC1,train
4664,TOX10162,CC(=O)c1nccs1,c1cscn1,train
4665,TOX27624,C=CCCCCCCCCC(=O)OCCCC,C=CCCCCCCCCC(=O)OCCCC,train
4667,TOX27623,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,train
4669,TOX21752,C[C@]12C(=O)OC(=O)[C@@]1(C)C1CCC2O1,O=C1OC(=O)C2C3CCC(O3)C12,train
4670,TOX21756,CCNC(=O)C(C)OC(=O)Nc1ccccc1,c1ccccc1,train
4671,TOX2601,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2,O=C1CCCCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=CCCCCO1)O2,train
4672,TOX26399,NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,c1ccoc1,train
4673,TOX26398,CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,c1ccoc1,train
4674,TOX26397,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,c1ncc(C[n+]2ccsc2)cn1,train
4677,TOX26394,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1,O=C(NC1CCCCCCC1)NS(=O)(=O)c1ccccc1,train
4678,TOX26392,NC(=S)N/N=C/c1cccnc1,c1ccncc1,train
4679,TOX26391,CC(=O)Nc1ncc([N+](=O)[O-])s1,c1cscn1,train
4680,TOX26390,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,O=S(=O)(Nc1ccncn1)c1ccccc1,train
4681,TOX13371,OC1CCCC1,C1CCCC1,train
4682,TOX2858,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,train
4683,TOX2851,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,train
4684,TOX2850,CC(C)(N)Cc1ccccc1Cl,c1ccccc1,train
4685,TOX2857,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,train
4686,TOX2855,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,train
4687,TOX2854,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,O=C1CN2CCOC2(c2ccccc2)c2ccccc2N1,train
4688,TOX6000,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,train
4689,TOX6178,O=c1nc([O-])n(Cl)c(=O)n1Cl,O=c1nc[nH]c(=O)[nH]1,train
4690,TOX9762,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,O=C(c1ccccc1)c1ccccc1,train
4691,TOX25871,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,c1ccc2c(c1)[nH]c1ccccc12,train
4692,TOX5610,COC(=O)c1ccc(C=O)cc1,c1ccccc1,train
4693,TOX5611,Cc1ccco1,c1ccoc1,train
4695,TOX25870,CC(=O)N[C@@H](CC(C)C)C(=O)O,CC(=O)NC(CC(C)C)C(=O)O,train
4696,TOX2934,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,train
4697,TOX2935,NNc1nnc(NN)c2ccccc12,c1ccc2cnncc2c1,train
4698,TOX5617,Cc1c[nH]cn1,c1c[nH]cn1,train
4699,TOX20395,CCCCCC(O)/C=C/C=O,CCCCCC(O)C=CC=O,train
4700,TOX26938,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,train
4701,TOX25874,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)c2ccccc2)C1=O,train
4702,TOX24654,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,c1ccc(CCCNCCc2ccccc2)cc1,train
4703,TOX25400,Cn1c([N+](=O)[O-])cnc1COC(N)=O,c1c[nH]cn1,train
4704,TOX22220,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,c1ccc(C(c2ccccc2)c2cncnc2)cc1,train
4705,TOX24872,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,train
4706,TOX22224,Oc1ccccc1[Hg]Cl,c1ccccc1,train
4707,TOX25873,C[C@@H]1O[C@@H]1P(=O)([O-])[O-],C1CO1,train
4708,TOX25704,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,train
4709,TOX25707,COC(=O)c1cncn1C(C)c1ccccc1,c1ccc(Cn2ccnc2)cc1,train
4710,TOX25706,COc1cc(NCCCC(C)N)c2ncccc2c1,c1ccc2ncccc2c1,train
4711,TOX25701,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,O=c1ccn(-c2ccccc2)c2nc(N3CC4CC4C3)ccc12,train
4713,TOX25703,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,O=C1Cc2ccccc2Nc2ccccc21,train
4714,TOX25702,CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,c1ccccc1,train
4715,TOX25879,CC(=O)NCCCCCC(=O)O,CC(=O)NCCCCCC(=O)O,train
4716,TOX25878,O=C(O)c1cc(=O)c2ccccc2o1,O=c1ccoc2ccccc12,train
4717,TOX25709,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,O=c1ccn2c3c(c(N4CCNCC4)ccc13)SCC2,train
