NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,MolWt,LogP,TPSA,HDonors,HAcceptors,RotBonds,RingCount,AromaticRings,ExactMolWt
0,0,1,,0,0,,0,0,0,,0,TOX26744,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,363.4610000000001,3.3901800000000017,81.07,3,4,8,3,3,363.19467704000004
0,0,1,,,0,0,,,,0,0,TOX26213,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,397.47100000000023,5.115100000000005,59.040000000000006,0,6,9,3,3,397.18892296399997
1,,,,1,,0,,0,,0,0,TOX26210,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,406.4940000000002,3.472100000000003,80.67,1,5,2,4,0,406.2155523
0,0,0,0,1,0,1,0,0,0,0,0,TOX26216,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,309.749,3.683220000000002,72.56,1,4,5,2,2,309.0767856719999
0,0,0,0,0,0,0,,0,,,0,TOX26217,CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1,410.29700000000014,4.414700000000003,48,0,5,6,3,2,409.0847635
0,0,0,0,0,0,0,1,0,0,,0,TOX26742,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,369.2340000000002,-1.012,104.64,2,6,0,2,0,369.02884789999996
0,0,0,0,0,0,0,0,0,0,0,0,TOX26215,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,325.799,0.4273,118.35999999999999,3,5,2,2,1,324.99577554399997
0,0,0,0,0,0,0,0,0,0,0,0,TOX22059,CCCC(=O)OCCC(C)C,158.24099999999999,2.375800000000001,26.3,0,2,5,0,0,158.1306798
0,,0,0,0,0,0,0,0,0,,0,TOX22051,Cc1ccccc1NC(=N)NC(=N)N,191.23800000000003,0.8247599999999999,97.78,5,2,1,1,1,191.11709541599998
0,0,1,0,,0,0,0,0,0,,0,TOX22052,C1=Cc2ccccc2C1,116.16299999999997,2.2559000000000005,0,0,0,0,2,1,116.0626003
0,0,1,0,0,0,0,1,0,0,1,0,TOX22053,O=C(O)C(=O)Cc1c[nH]c2ccccc12,203.197,1.3641,70.16,2,2,3,2,2,203.0582431
0,0,,,,0,,1,,0,1,1,TOX4300,O=[Se](O)O,128.97299999999998,-1.6136,57.53,2,1,0,0,0,129.9169152
0,0,0,,0,0,0,0,0,0,0,0,TOX4303,NC(N)=[Se],123.017,-1.8403,52.04,2,2,0,0,0,123.9539694
0,0,0,0,0,0,1,,0,,1,1,TOX2652,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,424.088,5.456800000000003,50.44,1,3,3,3,3,421.9153184439999
0,0,0,0,0,0,0,0,0,0,0,0,TOX4304,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,327.4900000000001,4.501900000000004,58.89,1,5,9,1,0,327.1868148
0,0,0,0,0,0,0,0,0,0,0,0,TOX7966,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,225.173,-5.4669,161.51,6,8,6,0,0,225.061591
0,0,0,,0,0,1,,0,,0,0,TOX7963,CC(C)CCCCCCCCCCCCCCC(=O)O,284.4839999999999,6.188400000000006,37.3,1,1,15,0,0,284.2715304
0,0,0,1,0,0,0,,0,0,0,0,TOX4046,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,275.197,3.154700000000002,87.9,0,6,7,1,1,275.0558738
0,0,0,0,0,0,0,0,0,0,0,0,TOX4045,CCOS(=O)(=O)OCC,154.18699999999998,0.30420000000000014,52.60000000000001,0,4,4,0,0,154.0299798
0,0,0,,,0,0,1,0,0,0,0,TOX4048,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,360.43500000000006,2.2766,75.24000000000001,0,5,3,3,3,360.1143781
0,0,1,,1,0,0,0,0,0,0,0,TOX4049,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,310.687,3.5801000000000016,58.2,2,2,2,2,2,310.0320616
0,0,0,0,0,0,0,0,0,0,,0,TOX17697,Cc1ccc(NC=O)c(C)c1,149.193,1.8717399999999997,29.1,1,1,2,1,1,149.084064
0,0,0,,0,0,0,,0,,0,0,TOX27169,Cc1ccc(C=O)s1,126.18,1.86902,17.07,0,2,1,1,1,126.0139358
0,0,0,,0,0,0,0,0,0,0,0,TOX27168,CC1(C)C2CCC3(C2)[C@H]1C(=O)CCC3(C)C,220.35599999999997,3.818000000000003,17.07,0,1,0,3,0,220.1827154
0,0,0,,,,0,0,0,0,0,0,TOX27163,CC(=O)c1ccc2c(c1)CCCC2,174.2429999999999,2.7680000000000016,17.07,0,1,1,2,1,174.1044651
0,0,0,0,0,0,0,0,0,0,0,0,TOX27162,C=CC(=O)CCCCC,126.199,2.3218000000000005,17.07,0,1,5,0,0,126.1044651
0,0,0,0,0,0,0,0,0,0,0,0,TOX27161,CC(=O)CCc1ccc2c(c1)OCO2,192.21399999999997,1.9368999999999998,35.53,0,3,3,2,1,192.0786442
0,0,0,0,0,0,0,0,0,0,0,0,TOX27160,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,238.37099999999995,4.2668000000000035,26.3,0,2,7,0,0,238.1932801
0,0,0,0,0,0,0,0,0,0,0,0,TOX27167,CNC(C)=O,73.095,-0.2477,29.1,1,1,0,0,0,73.05276384
0,0,0,0,0,0,0,0,0,0,0,0,TOX27166,COc1ccc(CCC(C)=O)cc1,178.231,2.2168,26.3,0,2,4,1,1,178.0993797
0,0,0,,,0,0,0,0,0,0,0,TOX27165,Cc1ccc2c(c1)OCC(=O)CO2,178.18699999999998,1.3353199999999998,35.53,0,3,0,2,1,178.0629942
0,0,0,,0,0,1,0,0,0,0,0,TOX27164,CCCC1CCCC(=O)O1,142.198,1.8822,26.3,0,2,2,1,0,142.0993797
,,,,,,,0,,0,,,TOX31511,CCOc1ccccc1OCC1CNCCO1,237.29899999999992,1.4525,39.72,1,4,5,2,1,237.1364935
,,,,,,,0,,0,,,TOX31510,COc1ccc2cc(C=O)ccc2c1,186.20999999999998,2.6609000000000007,26.3,0,2,2,2,2,186.0680796
,,,,,,,0,,0,,,TOX31513,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,278.35200000000003,2.0619199999999998,58.64,1,4,6,1,1,278.1630426
,,,,,,,0,,0,,,TOX31512,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,435.8890000000001,2.5199000000000007,88.18,1,6,5,4,2,435.0655693559999
,,,,,,,0,,0,,,TOX31515,CC(=O)N(CC(=O)N(C)C)c1ccccc1,220.27200000000002,1.1277,40.620000000000005,0,2,3,1,1,220.1211778
,,,,,,,0,,0,,,TOX31514,O=C(O)C1CCC1,100.11700000000002,0.8711,37.3,1,1,1,1,0,100.0524295
,,,,,,,0,,0,,,TOX31517,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,1153.313,-2.64313,429.03999999999985,16,14,30,6,4,1152.582862
,,,,,,,0,,0,,,TOX31516,CC(Cc1ccccc1)N(C)Cc1ccco1,229.32299999999995,3.3426000000000027,16.380000000000003,0,2,5,2,2,229.1466642
,,,,,,,0,,0,,,TOX31519,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,328.49600000000004,5.346500000000006,18.46,0,2,4,4,1,328.2402303
,,,,,,,0,,0,,,TOX31518,O=C(CCCCl)c1ccc(F)cc1,200.64000000000001,3.027400000000001,17.07,0,1,4,1,1,200.0404208
1,1,0,,1,0,0,0,0,0,0,0,TOX20742,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,394.43900000000014,0.6204999999999998,115.06000000000002,4,6,2,4,0,394.1791668039999
0,0,0,,,0,0,,0,,,0,TOX20740,Cn1sccc1=O,115.15699999999998,0.4468,22,0,3,0,1,1,115.0091848
0,0,,0,0,0,0,0,0,0,,0,TOX21886,CNC(=O)Oc1ccccc1C1OCCO1,223.22799999999995,1.4502,56.790000000000006,1,4,2,2,1,223.0844579
1,1,0,0,1,1,0,,0,0,0,0,TOX20747,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,330.4680000000001,3.8384000000000027,54.37,1,3,1,4,0,330.21949481999997
0,,0,,0,0,1,,0,0,0,,TOX20745,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,402.4430000000001,3.858600000000003,102.29,2,6,12,2,2,402.1678532
0,0,,,,0,,,,,1,,TOX24841,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,512.5990000000004,3.730500000000003,111.52000000000001,2,8,14,2,2,512.2410181119999
0,0,0,0,0,0,0,0,0,0,0,0,TOX24840,C=C(C)CS(=O)(=O)[O-],135.164,0.10770000000000013,57.2,0,3,2,0,0,135.0121387
0,0,,0,0,0,0,0,0,0,0,0,TOX28564,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.289,1.5276,86.18,2,3,4,2,2,254.1055277
0,0,0,0,0,0,0,0,0,0,0,0,TOX24842,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,337.62800000000016,4.322000000000004,36.089999999999996,3,3,6,3,0,337.29132477800005
0,0,0,,,0,0,0,0,0,,0,TOX24845,CCCCOC(=O)CCS,162.254,1.6496,26.3,1,3,5,0,0,162.0714507
0,0,0,0,,0,0,,0,0,,0,TOX24844,CCCCCCCCOCCCN,187.32699999999997,2.7123,35.25,1,2,10,0,0,187.1936144
0,0,0,0,0,0,0,0,0,0,,0,TOX24847,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,344.3250000000001,5.0301000000000045,71.06000000000002,0,6,10,0,0,344.1517619
0,0,0,,,0,0,1,0,,0,0,TOX24846,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,185.56599999999997,2.0606999999999998,60.209999999999994,0,3,2,1,1,184.9879707
0,0,0,0,0,0,0,0,0,0,0,0,TOX24849,Nc1nc(=S)[nH][nH]1,116.149,0.04949,70.49,3,3,0,1,1,116.01566712799999
0,0,0,0,0,0,0,,0,0,0,0,TOX24848,C=CC(=O)NCOCC(C)C,157.213,0.9186999999999999,38.33,1,2,5,0,0,157.1102787
0,0,,,,0,0,0,0,1,1,0,TOX24668,CC1=Nc2ccc3ccccc3c2C1(C)C,209.29199999999994,4.2234000000000025,12.36,0,1,0,3,2,209.1204495
0,0,0,0,0,0,,,0,,,0,TOX28569,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,399.5750000000003,5.101000000000004,66.4,2,2,2,4,0,399.277344
,,,,,,,1,,0,,,TOX31638,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,326.43600000000015,5.120300000000005,54.37,1,3,2,3,1,326.18819469199997
,,,,,,,0,,0,,,TOX31639,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(C)CC1C(=O)O,377.39700000000016,0.39770000000000055,127.25000000000001,3,5,8,2,1,377.1586855
,,,,,,,0,,0,,,TOX31634,Cc1coc2ccccc2c1=O,160.17199999999997,2.10142,30.21,0,2,0,2,2,160.0524295
,,,,,,,0,,0,,,TOX31635,O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,281.67,2.8271000000000015,59.3,1,3,2,3,2,281.02549904800003
,,,,,,,0,,0,,,TOX31636,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)[O-])[C@@H]1CC2,379.49800000000016,2.8169000000000013,94.5,1,4,3,3,1,379.1584685
,,,,,,,,,0,,,TOX31637,Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,401.5070000000002,2.9339200000000014,55.2,0,6,5,4,2,401.1573262
,,,,,,,0,,0,,,TOX31630,O=C(O)c1ccc(OCCN2CCCCC2)cc1,249.30999999999992,2.2495000000000003,49.77,1,3,5,2,1,249.1364935
,,,,,,,0,,0,,,TOX31631,COC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,317.672,2.3880999999999997,72.47,1,4,3,1,1,316.97364104400003
,,,,,,,0,,0,,,TOX31632,O=C1CC(c2ccc(Cl)cc2)CC(=O)N1,223.659,1.8601999999999999,46.17,1,2,1,2,1,223.0400062
,,,,,,,,,0,,,TOX31633,COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,562.1500000000003,8.805120000000002,57.53,0,5,12,3,3,561.2645864399999
0,0,0,0,0,0,0,0,0,0,0,0,TOX5794,O=[N+]([O-])c1cccc(C(F)(F)F)c1,191.10799999999995,2.613600000000001,43.14,0,2,1,1,1,191.019413
0,0,0,0,0,0,0,0,0,0,0,0,TOX5796,CCCCCCCCC,128.259,3.7569000000000026,0,0,0,6,0,0,128.1565006
0,0,0,1,0,0,0,0,0,0,0,0,TOX5791,Cc1ccccc1[N+](=O)[O-],137.138,1.9032200000000001,43.14,0,2,1,1,1,137.0476785
0,0,0,0,0,0,0,0,0,0,0,0,TOX5793,O=[N+]([O-])c1ccccc1C(F)(F)F,191.10799999999995,2.613600000000001,43.14,0,2,1,1,1,191.019413
0,0,0,0,0,0,0,0,0,0,0,0,TOX1472,CCOC(=O)N(C)N=O,132.119,0.7561,58.97,0,4,2,0,0,132.0534921
1,1,0,0,1,1,0,1,0,,1,0,TOX1478,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,284.443,4.313500000000004,20.23,1,1,0,4,0,284.2140155
0,0,0,0,1,0,0,0,0,0,0,0,TOX1479,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,280.327,3.1746000000000008,58.2,2,2,2,3,2,280.1211778
0,0,0,0,0,0,0,0,0,0,0,0,TOX9260,O=C1NCCN1CCO,130.14700000000002,-0.9961,52.57000000000001,2,2,2,1,0,130.0742276
0,0,0,0,0,0,0,0,0,0,0,0,TOX9263,CNCCS(=O)(=O)[O-],138.16799999999998,-1.249,69.23,1,4,3,0,0,138.0230377
0,0,0,,0,0,0,,0,0,,0,TOX9262,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,234.38299999999998,4.549600000000004,20.23,1,1,1,1,1,234.1983655
0,0,1,,0,0,0,,0,0,0,0,TOX9265,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,271.7,2.2748,64.63,1,4,5,1,1,271.06113560800003
0,0,0,0,0,0,0,0,0,0,1,0,TOX9267,CCO[Si](CCCCl)(OCC)OCC,240.80299999999994,2.6637000000000013,27.69,0,3,9,0,0,240.09484874199998
0,0,1,,,0,,,0,,1,,TOX2079,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,488.593,5.204700000000001,20.23,1,1,0,1,1,483.5944251520001
0,0,0,0,0,0,0,0,0,0,,0,TOX14392,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,343.21299999999997,5.307700000000002,41.99,1,2,3,3,3,342.0326684
0,0,0,0,1,,0,0,0,0,0,0,TOX2070,CCCCCCCCCCCC(C)=O,198.34999999999997,4.496300000000004,17.07,0,1,10,0,0,198.1983655
0,0,0,0,0,0,0,0,0,0,0,0,TOX3081,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,180.156,-3.2198,110.38000000000001,5,6,2,1,0,180.0633881
0,0,0,0,0,0,0,0,0,1,0,0,TOX25136,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,325.84299999999996,4.333800000000003,21.060000000000002,0,3,4,4,3,325.13457531999995
0,0,0,0,0,0,0,1,0,0,0,0,TOX25132,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,369.4690000000002,3.4647000000000014,81.93,1,6,7,4,2,369.21647510400004
0,0,0,0,0,0,0,,0,0,,0,TOX25133,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,290.271,1.5460999999999998,110.38000000000001,5,6,1,3,2,290.0790382
0,0,0,0,0,0,0,0,0,0,0,0,TOX25131,c1ccc(C2CC2)c(OCC2=NCCN2)c1,216.28399999999996,1.9444999999999995,33.62,1,3,4,3,1,216.1262631
0,0,0,0,0,0,0,0,0,0,0,0,TOX25138,Clc1cccc(N2CCNCC2)c1,196.68099999999998,1.7495999999999998,15.27,1,2,1,2,1,196.0767261
0,0,0,0,0,0,0,0,0,0,0,0,TOX25139,NC(Cc1ccc(Cl)cc1)C(=O)O,199.637,1.2944000000000002,63.32000000000001,2,2,3,1,1,199.0400062
0,0,1,,1,0,0,1,1,0,1,0,TOX68,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,223.231,2.0442,60.160000000000004,1,3,0,3,2,223.0633285
0,0,1,,1,,,1,1,0,,,TOX69,Cc1cc(N=Nc2ccccc2C)ccc1N,225.29500000000002,4.301040000000003,50.739999999999995,1,3,2,2,2,225.1265975
0,0,1,,0,0,0,1,0,0,1,0,TOX62,Nc1cc([N+](=O)[O-])ccc1O,154.125,0.8825999999999998,89.39,2,4,1,1,1,154.0378421
0,0,1,0,0,0,,1,0,0,1,0,TOX63,Nc1ccc([N+](=O)[O-])cc1O,154.125,0.8825999999999998,89.39,2,4,1,1,1,154.0378421
0,0,1,0,1,0,0,0,0,0,1,0,TOX66,Nc1ncc([N+](=O)[O-])s1,145.143,0.6335,82.05,1,5,1,1,1,144.9945973
0,0,,0,0,0,0,1,0,0,1,0,TOX64,Nc1ccc(O)c([N+](=O)[O-])c1,154.125,0.8825999999999998,89.39,2,4,1,1,1,154.0378421
0,0,,,1,0,0,,0,0,1,0,TOX65,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,221.24099999999999,2.3005000000000004,82.05,1,5,2,2,2,221.0258975
0,0,0,0,0,0,0,0,0,0,0,0,TOX28748,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,303.771,1.3386999999999998,78.51,2,4,3,2,1,303.04443998799997
0,0,0,0,0,0,0,0,0,0,,0,TOX28749,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,597.9050000000001,6.912200000000008,55.839999999999996,0,5,7,6,0,597.4625848520899
0,0,0,0,0,0,0,0,0,0,0,0,TOX18732,CCOC(=O)CCC(=O)OCC,174.19599999999997,0.8927999999999999,52.60000000000001,0,4,5,0,0,174.0892089
0,0,0,0,0,0,0,0,0,0,0,0,TOX28743,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,247.207,-1.5205,130.88,3,8,7,1,1,247.0804351
1,1,0,0,1,0,0,,0,0,0,0,TOX28740,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,302.45799999999997,4.125200000000004,37.3,1,2,1,4,0,302.2245802
0,0,0,0,0,0,0,0,0,0,0,0,TOX28741,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,401.4320000000001,1.9629999999999999,118.35999999999999,3,5,5,2,1,401.0690827159999
0,0,0,0,0,0,0,0,0,0,0,0,TOX28747,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,479.50400000000013,-1.19048,190.81,3,13,7,4,2,479.0794066440002
0,0,0,0,0,0,0,1,0,0,0,0,TOX28744,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1,297.4230000000001,4.283820000000003,12.47,0,2,2,3,2,297.11873522800005
0,0,0,0,0,0,0,0,0,0,0,0,TOX28745,CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,367.7450000000001,1.2148799999999997,134.59,2,7,6,1,1,367.0571128
,,,,,,,0,,0,,,TOX31458,O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,363.4170000000001,4.235400000000004,37.3,1,1,8,3,3,363.1508431
,,,,,,,0,,0,,,TOX31459,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,367.8770000000003,2.0877999999999997,76.82000000000001,2,5,6,3,1,367.1662694
0,0,0,0,0,0,0,0,0,0,0,0,TOX863,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,422.43400000000014,0.8845999999999996,207.55999999999997,8,8,6,2,2,422.1689157919999
0,0,1,,,,,1,0,,1,0,TOX862,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,268.359,5.553220000000004,0,0,0,0,5,4,268.1252005
0,,1,,0,1,0,1,0,,,0,TOX861,Cc1ccc(O)c(O)c1,124.13899999999998,1.4062199999999996,40.46,2,2,0,1,1,124.0524295
0,0,,0,0,0,0,0,0,0,0,0,TOX867,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,226.32299999999998,3.0586400000000014,52.04,2,2,2,2,2,226.1469986
0,0,0,0,0,0,0,0,0,0,0,0,TOX7148,FC(F)(F)C(Cl)(Cl)Cl,187.37500000000003,2.9189,0,0,0,0,0,0,185.9017677
0,0,0,0,0,0,0,0,0,0,0,0,TOX7149,N#CCC(=O)O,85.06199999999998,-0.01532,61.09,1,2,1,0,0,85.01637834
0,0,0,0,0,0,0,0,0,,0,0,TOX7146,CCSCC,90.191,1.7593999999999999,0,0,1,2,0,0,90.05032132
0,0,1,0,0,0,0,0,0,0,0,0,TOX869,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,254.377,3.4094000000000024,6.48,0,2,4,2,2,254.17829870399999
0,0,0,0,0,0,0,0,0,0,0,0,TOX868,ClCCl,84.93299999999999,1.4215,0,0,0,0,0,0,83.95335542
0,0,0,0,0,0,0,0,0,0,0,0,TOX7142,FC(F)(F)c1ccc(Cl)c(Cl)c1,215.00099999999998,4.012200000000001,0,0,0,0,1,1,213.9563901
0,0,1,1,0,0,0,,0,0,1,0,TOX7143,O=C=Nc1cccc(C(F)(F)F)c1,187.11999999999995,2.6727000000000007,29.43,0,2,1,1,1,187.0244984
0,0,1,0,0,0,0,0,0,0,0,0,TOX3307,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.4660000000001,1.9351,57.5,2,4,4,4,2,353.21032710400004
1,1,0,,0,0,0,0,0,0,0,0,TOX3300,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,374.4770000000001,1.8036,94.83000000000001,3,5,2,4,0,374.2093241
1,1,0,,1,0,0,,0,,0,0,TOX3302,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,416.5140000000002,2.3744000000000005,100.90000000000002,2,6,3,4,0,416.21988874399995
1,1,0,,,0,0,,0,,0,0,TOX3303,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,473.5420000000002,0.8845999999999998,141.03,2,8,6,4,0,473.2180916
0,0,0,0,0,0,0,0,0,0,0,0,TOX1816,C=CCOC(=O)C(=C)C,126.15499999999999,1.2917,26.3,0,2,3,0,0,126.0680796
,,0,0,0,0,0,0,0,0,0,0,TOX1817,OCC(Br)CBr,217.88799999999998,1.1371,20.23,1,1,2,0,0,215.878539
0,0,1,0,0,0,0,0,0,0,0,0,TOX1815,Nc1ccc(Cl)c(Cl)c1,162.019,2.5756000000000006,26.02,1,1,0,1,1,160.9799045
0,0,0,0,0,0,0,,0,,0,0,TOX15106,NCCCC(=O)O,103.12099999999998,-0.1901,63.32000000000001,2,2,3,0,0,103.0633285
0,0,0,0,0,0,0,0,0,0,0,0,TOX1810,Nc1ccccc1Cl,127.574,1.9222,26.02,1,1,0,1,1,127.01887687199999
0,0,0,0,0,0,0,0,0,0,0,0,TOX1818,CCC(C)C=O,86.13399999999999,1.2314,17.07,0,1,2,0,0,86.07316494
,,,,,,,1,,0,,,TOX31456,O=C1Cc2cc(Cl)ccc2N1,167.595,1.8345999999999998,29.1,1,1,0,2,1,167.0137915
0,0,0,0,0,0,0,0,0,0,0,0,TOX4821,FC(F)(F)c1ccc(Cl)cc1,180.55599999999998,3.3588000000000013,0,0,0,0,1,1,179.9953625
0,0,0,0,0,0,0,1,0,0,0,0,TOX4822,C[Si](C)(C)Cl,108.64399999999999,2.0601,0,0,0,0,0,0,108.0162045
0,0,0,0,,0,0,,0,0,1,0,TOX4824,CCC(Cl)C(Cl)C(Cl)CC(Cl)C(Cl)C(C)Cl,348.956,5.450800000000004,0,0,0,7,0,0,345.9383166
0,0,0,0,0,0,0,0,0,0,0,0,TOX13863,C=Cc1ccc(C=C)cc1,130.19,2.9726000000000017,0,0,0,2,1,1,130.0782503
0,0,0,0,0,0,0,0,0,0,0,0,TOX15138,Nc1ccc([As](=O)(O)O)cc1,217.056,-1.1702,83.55000000000001,3,2,1,1,1,216.9720146
0,0,0,0,0,0,0,0,0,0,0,0,TOX315,O=[N+]([O-])C(Cl)(Cl)Cl,164.37500000000003,1.5908,43.14,0,2,0,0,0,162.8994613
0,0,0,0,0,0,0,0,0,0,1,0,TOX314,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,324.05899999999997,6.451400000000001,0,0,1,2,2,2,321.89443191199996
0,0,0,0,,0,0,0,0,0,0,0,TOX15423,Cc1ccc(C)c2ccccc12,156.228,3.456640000000002,0,0,0,0,2,2,156.0939004
0,0,,0,0,0,0,0,0,0,1,0,TOX310,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,303.166,3.7611000000000017,43.370000000000005,0,3,3,2,2,301.9571205
0,,0,1,,0,,1,0,,1,,TOX312,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,489.0880000000002,7.1863200000000065,43.07,0,5,6,5,4,488.18014560800003
0,0,0,,,,0,0,0,0,0,0,TOX7556,CCC(=O)[O-].CCC(=O)[O-],146.142,-1.7074,80.25999999999999,0,4,2,0,0,146.059006
0,0,0,0,0,0,0,0,0,0,0,0,TOX7551,COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1,273.242,0.16390000000000005,109.80000000000001,0,7,3,1,1,273.00744720791005
